date,ticker,momentum,reversal,volatility,size,target
2001-02-28,CHD,0.4497354497354497,0.8148148148148148,0.3201058201058201,0.8968253968253969,0.03171142865066342
2001-02-28,CI,0.828042328042328,0.5211640211640212,0.3968253968253968,0.09259259259259259,0.019388880066600743
2001-02-28,CINF,0.544973544973545,0.28835978835978837,0.873015873015873,0.41798941798941797,0.07427631938690679
2001-02-28,CL,0.31216931216931215,0.5529100529100529,0.6481481481481481,0.3333333333333333,-0.026524756138048868
2001-02-28,CLX,0.07142857142857142,0.17724867724867724,0.36243386243386244,0.29894179894179895,-0.08775895997359476
2001-02-28,CMCSA,0.2037037037037037,0.3862433862433862,0.4894179894179894,0.6216931216931217,0.005353072614138053
2001-02-28,CME,0.24735449735449735,0.44047619047619047,0.966931216931217,0.843915343915344,0.03765830921809984
2001-02-28,CMI,0.30158730158730157,0.4947089947089947,0.4603174603174603,0.7962962962962963,0.05362529608101115
2001-02-28,CMS,0.34656084656084657,0.3412698412698413,0.8042328042328042,0.43386243386243384,0.039012204417489725
2001-02-28,COO,0.5608465608465608,0.1984126984126984,0.40476190476190477,0.8095238095238095,0.1953603269207723
2001-02-28,COP,0.7645502645502645,0.7433862433862434,0.753968253968254,0.6111111111111112,0.07029784003824488
2001-02-28,COST,0.18518518518518517,0.7592592592592593,0.3412698412698413,0.12433862433862433,-0.022221786581824533
2001-02-28,CPRT,0.4074074074074074,0.3783068783068783,0.2777777777777778,0.9761904761904762,0.11963784130232832
2001-02-28,CSCO,0.06084656084656084,0.9682539682539683,0.06349206349206349,0.3941798941798942,-0.29479540423147005
2001-02-28,CSGP,0.14814814814814814,0.9735449735449735,0.09259259259259259,0.9338624338624338,0.10758837821543529
2001-02-28,CSX,0.3888888888888889,0.07936507936507936,0.5211640211640212,0.9656084656084656,0.04543335599730688
2001-02-28,CTAS,0.7936507936507936,0.9232804232804233,0.30687830687830686,0.7248677248677249,0.1321828014182048
2001-02-28,CTRA,0.91005291005291,0.6058201058201058,0.2724867724867725,0.9523809523809523,0.03396828627588407
2001-02-28,CTSH,0.5925925925925926,0.8518518518518519,0.10317460317460317,0.955026455026455,-0.24656798020878837
2001-02-28,CVS,0.8650793650793651,0.30158730158730157,0.5370370370370371,0.25925925925925924,-0.0034895106466487427
2001-02-28,CVX,0.31746031746031744,0.2830687830687831,0.8756613756613757,0.34656084656084657,0.06264032618166623
2001-02-28,D,0.8227513227513228,0.15608465608465608,0.7328042328042328,0.5026455026455027,0.021031491764819964
2001-02-28,DD,0.17195767195767195,0.6428571428571429,0.3148148148148148,0.6137566137566137,0.004949394543011541
2001-02-28,DE,0.28835978835978837,0.6746031746031746,0.701058201058201,0.47619047619047616,-0.06414380539943879
2001-02-28,DHI,0.9576719576719577,0.5925925925925926,0.21164021164021163,0.8121693121693122,0.0673298095396114
2001-02-28,DHR,0.791005291005291,0.5423280423280423,0.671957671957672,0.7354497354497355,-0.1020160839194997
2001-02-28,DLTR,0.32275132275132273,0.7486772486772487,0.031746031746031744,0.6058201058201058,-0.2696450378162551
2001-02-28,DOV,0.3306878306878307,0.7142857142857143,0.716931216931217,0.36243386243386244,-0.02803508024371263
2001-02-28,DPZ,0.24735449735449735,0.44047619047619047,0.966931216931217,0.7592592592592593,0.03765830921809984
2001-02-28,DRI,0.6666666666666666,0.3888888888888889,0.5291005291005291,0.7037037037037037,0.13061722592373867
2001-02-28,DTE,0.37037037037037035,0.3306878306878307,0.7751322751322751,0.5317460317460317,0.15674122319178982
2001-02-28,DUK,0.6005291005291006,0.05555555555555555,0.6402116402116402,0.20899470899470898,0.08649307237641399
2001-02-28,DVA,1.0,0.7698412698412699,0.1402116402116402,0.7724867724867724,0.0035285683400310894
2001-02-28,DVN,0.8253968253968254,0.25132275132275134,0.47619047619047616,0.3253968253968254,0.05950996356475987
2001-02-28,EA,0.41534391534391535,0.11375661375661375,0.09788359788359788,0.1693121693121693,0.12265861671100672
2001-02-28,EBAY,0.047619047619047616,0.917989417989418,0.021164021164021163,0.8650793650793651,-0.01819174740190891
2001-02-28,ECL,0.5,0.36772486772486773,0.8095238095238095,0.38095238095238093,0.05200709894403429
2001-02-28,ED,0.4444444444444444,0.15873015873015872,0.8544973544973545,0.48412698412698413,0.04389644203474704
2001-02-28,EFX,0.6957671957671958,0.3148148148148148,0.6666666666666666,0.42063492063492064,0.06867093105985775
2001-02-28,EG,0.9656084656084656,0.08994708994708994,0.4365079365079365,0.042328042328042326,0.09048731904429927
2001-02-28,EIX,0.023809523809523808,0.06084656084656084,0.04497354497354497,0.716931216931217,-0.11401920166647242
2001-02-28,EL,0.082010582010582,0.3439153439153439,0.5502645502645502,0.42592592592592593,-0.018571184614876314
2001-02-28,ELV,0.24735449735449735,0.44047619047619047,0.966931216931217,0.35978835978835977,0.03765830921809984
2001-02-28,EMN,0.5238095238095238,0.09259259259259259,0.7433862433862434,0.5238095238095238,0.002544671851652046
2001-02-28,EMR,0.7142857142857143,0.8015873015873016,0.6084656084656085,0.3386243386243386,-0.035585757228381344
2001-02-28,EOG,0.9841269841269841,0.48148148148148145,0.42592592592592593,0.6904761904761905,-0.016699534227880765
2001-02-28,EQIX,0.018518518518518517,0.9708994708994709,0.018518518518518517,0.013227513227513227,-0.6290083932903273
2001-02-28,EQR,0.6428571428571429,0.48677248677248675,0.9074074074074074,0.6693121693121693,0.051886966156527624
2001-02-28,EQT,0.8835978835978836,0.5502645502645502,0.8121693121693122,0.7936507936507936,0.23974955999728284
2001-02-28,ES,0.42328042328042326,0.7566137566137566,0.8412698412698413,0.6322751322751323,-0.11038115415689523
2001-02-28,ESS,0.8412698412698413,0.6031746031746031,0.8941798941798942,0.25396825396825395,0.00980007294107551
2001-02-28,ETN,0.6455026455026455,0.24867724867724866,0.31216931216931215,0.5952380952380952,0.00041353500720483355
2001-02-28,ETR,0.7724867724867724,0.082010582010582,0.6031746031746031,0.6825396825396826,0.01628279244277161
2001-02-28,EW,0.4021164021164021,0.0291005291005291,0.3386243386243386,0.9391534391534392,-0.026780883416109992
2001-02-28,EXC,0.7698412698412699,0.12169312169312169,0.6111111111111112,0.6084656084656085,0.04117717023698638
2001-02-28,EXPD,0.6825396825396826,0.40476190476190477,0.3333333333333333,0.5158730158730159,-0.09831597720817412
2001-02-28,EXR,0.24735449735449735,0.44047619047619047,0.966931216931217,0.8015873015873016,0.03765830921809984
2001-02-28,F,0.36507936507936506,0.5317460317460317,0.4074074074074074,0.5105820105820106,0.04880513144796524
2001-02-28,FAST,0.582010582010582,0.19047619047619047,0.43386243386243384,0.9682539682539683,-0.05400829540598454
2001-02-28,FDS,0.41798941798941797,0.8703703703703703,0.17724867724867724,0.36507936507936506,0.005607617827251464
2001-02-28,FDX,0.4470899470899471,0.7619047619047619,0.41798941798941797,0.07671957671957672,0.05598192895109929
2001-02-28,FE,0.5873015873015873,0.31216931216931215,0.8201058201058201,0.5978835978835979,0.02878363398643332
2001-02-28,FFIV,0.005291005291005291,1.0,0.010582010582010581,0.8703703703703703,-0.19552554728414231
2001-02-28,FICO,0.5767195767195767,0.2275132275132275,0.328042328042328,0.30687830687830686,-0.015578118142802556
2001-02-28,FIS,0.24735449735449735,0.44047619047619047,0.966931216931217,0.6243386243386243,0.03765830921809984
2001-02-28,FITB,0.6507936507936508,0.753968253968254,0.7698412698412699,0.14285714285714285,0.03450123859903139
2001-02-28,FMC,0.5952380952380952,0.1164021164021164,0.8359788359788359,0.7380952380952381,-0.0029878713861620013
2001-02-28,FRT,0.3783068783068783,0.3915343915343915,0.9285714285714286,0.6931216931216931,0.04947001336217135
2001-02-28,GLW,0.40476190476190477,0.9973544973544973,0.05555555555555555,0.30423280423280424,-0.19717880907222932
2001-02-28,KO,0.30952380952380953,0.746031746031746,0.7354497354497355,0.46825396825396826,-0.10767750186009586
2001-02-28,LLY,0.4973544973544973,0.35714285714285715,0.7195767195767195,0.047619047619047616,0.0024201764496364006
2001-02-28,SCHW,0.42857142857142855,0.9021164021164021,0.1111111111111111,0.4021164021164021,-0.22454269720132383
2001-02-28,STZ,0.5846560846560847,0.6798941798941799,0.7619047619047619,0.7195767195767195,0.16138576295458637
2001-02-28,XOM,0.328042328042328,0.6084656084656085,0.8597883597883598,0.2804232804232804,0.0370407191916254
2001-02-28,XRAY,0.701058201058201,0.12698412698412698,0.4470899470899471,0.5687830687830688,0.009713124537899263
2001-02-28,BEN,0.6058201058201058,0.7857142857142857,0.5740740740740741,0.7222222222222222,-0.02378206167042033
2001-02-28,DOC,0.671957671957672,0.36507936507936506,0.9047619047619048,0.8756613756613757,0.12101870303248127
2001-02-28,FCX,0.05291005291005291,0.013227513227513227,0.2275132275132275,0.8518518518518519,-0.03351602870179852
2001-02-28,GD,0.8042328042328042,0.6402116402116402,0.7962962962962963,0.24074074074074073,-0.04213036742261204
2001-02-28,GE,0.3333333333333333,0.36243386243386244,0.43915343915343913,0.010582010582010581,-0.0588832441621903
2001-02-28,GEN,0.3148148148148148,0.798941798941799,0.12169312169312169,0.9232804232804233,-0.04464631687051938
2001-02-28,GILD,0.7486772486772487,0.08465608465608465,0.08465608465608465,0.9470899470899471,-0.09277666288789735
2001-02-28,GIS,0.6772486772486772,0.16137566137566137,0.8703703703703703,0.5555555555555556,-0.003367614215812366
2001-02-28,GPC,0.3994708994708995,0.18518518518518517,0.843915343915344,0.48677248677248675,0.008828263592579898
2001-02-28,GRMN,0.19576719576719576,0.05026455026455026,0.18518518518518517,0.7804232804232805,-0.05377039657470698
2001-02-28,GS,0.5343915343915344,0.8915343915343915,0.24338624338624337,0.018518518518518517,-0.03482073029517611
2001-02-28,HAL,0.4603174603174603,0.6005291005291006,0.6455026455026455,0.4603174603174603,-0.039438535757277994
2001-02-28,HAS,0.10317460317460317,0.2962962962962963,0.20634920634920634,0.7407407407407407,0.08814744873346
2001-02-28,HBAN,0.1164021164021164,0.6111111111111112,0.48412698412698413,0.7486772486772487,0.004537791841640458
2001-02-28,HD,0.13756613756613756,0.8095238095238095,0.21428571428571427,0.16666666666666666,0.0527565133752513
2001-02-28,HIG,0.8544973544973545,0.2698412698412698,0.48677248677248675,0.0582010582010582,-0.03466851190103574
2001-02-28,HOLX,0.3253968253968254,0.9047619047619048,0.17195767195767195,0.9603174603174603,-0.2513569677936957
2001-02-28,HON,0.2830687830687831,0.49206349206349204,0.4523809523809524,0.18518518518518517,-0.08924089687735362
2001-02-28,HPQ,0.15079365079365079,0.91005291005291,0.14814814814814814,0.6851851851851852,0.12463444196675097
2001-02-28,HRL,0.1931216931216931,0.06613756613756613,0.7063492063492064,0.8783068783068783,-0.05629455078680915
2001-02-28,HSIC,0.955026455026455,0.5555555555555556,0.2566137566137566,0.791005291005291,0.3243103615372028
2001-02-28,HST,0.8571428571428571,0.6931216931216931,0.8650793650793651,0.7857142857142857,-0.016450983355956662
2001-02-28,HSY,0.7328042328042328,0.1402116402116402,0.7883597883597884,0.2962962962962963,0.1192627123432671
2001-02-28,HUBB,0.48148148148148145,0.582010582010582,0.5238095238095238,0.4126984126984127,-0.11820631607408497
2001-02-28,HUM,0.783068783068783,0.04497354497354497,0.22486772486772486,0.5,-0.18604524009547987
2001-02-28,IBM,0.2857142857142857,0.783068783068783,0.291005291005291,0.0291005291005291,0.000421078888446412
2001-02-28,IDXX,0.7619047619047619,0.1931216931216931,0.24074074074074073,0.7645502645502645,-0.0313072080232795
2001-02-28,IEX,0.4523809523809524,0.21164021164021163,0.3915343915343915,0.5793650793650794,-0.05473135022069379
2001-02-28,IFF,0.042328042328042326,0.7380952380952381,0.6798941798941799,0.5052910052910053,0.13686548695309417
2001-02-28,INCY,0.0291005291005291,0.9761904761904762,0.09523809523809523,0.3412698412698413,-0.049330515675894006
2001-02-28,INTC,0.08465608465608465,0.9206349206349206,0.15873015873015872,0.35714285714285715,-0.04111652775998901
2001-02-28,INTU,0.04497354497354497,0.24338624338624337,0.0873015873015873,0.2830687830687831,-0.2875697008544023
2001-02-28,IP,0.12433862433862433,0.5661375661375662,0.4576719576719577,0.41005291005291006,-0.004295986230090788
2001-02-28,IRM,0.4312169312169312,0.21957671957671956,0.5793650793650794,0.8386243386243386,0.019970228798580757
2001-02-28,ISRG,0.1746031746031746,0.8306878306878307,0.047619047619047616,0.9497354497354498,-0.28992806734970705
2001-02-28,IT,0.031746031746031744,0.21693121693121692,0.164021164021164,0.6375661375661376,-0.16940054123858675
2001-02-28,ITW,0.43386243386243384,0.7275132275132276,0.8148148148148148,0.31746031746031744,-0.020401928157833406
2001-02-28,IVZ,0.9523809523809523,0.8359788359788359,0.2698412698412698,0.3148148148148148,-0.2291028130057872
2001-02-28,J,0.8465608465608465,0.023809523809523808,0.7671957671957672,0.5370370370370371,0.06858609026753623
2001-02-28,JBHT,0.798941798941799,0.8783068783068783,0.2037037037037037,0.8835978835978836,0.025800650798759338
2001-02-28,JBL,0.5185185185185185,0.9841269841269841,0.03439153439153439,0.3201058201058201,-0.0005976513782946294
2001-02-28,JCI,0.7380952380952381,0.7962962962962963,0.626984126984127,0.023809523809523808,-0.17106943524815046
2001-02-28,JKHY,0.8386243386243386,0.3941798941798942,0.2328042328042328,0.3306878306878307,0.07459458394356541
2001-02-28,JNJ,0.3915343915343915,0.2222222222222222,0.8888888888888888,0.15608465608465608,-0.06364649291775906
2001-02-28,JPM,0.35185185185185186,0.8544973544973545,0.30158730158730157,0.20634920634920634,-6.147964417594493e-05
2001-02-28,KEY,0.6322751322751323,0.5238095238095238,0.8174603174603174,0.5343915343915344,0.02996586372077966
2001-02-28,KIM,0.6216931216931217,0.6640211640211641,0.9232804232804233,0.8492063492063492,0.0651378724373056
2001-02-28,KLAC,0.08994708994708994,0.9153439153439153,0.05291005291005291,0.2724867724867725,0.13905688324298468
2001-02-28,KMB,0.35714285714285715,0.0873015873015873,0.7275132275132276,0.11375661375661375,-0.009876774739173068
2001-02-28,KR,0.7116402116402116,0.5132275132275133,0.5,0.6428571428571429,0.10160241545581225
2001-02-28,L,0.8862433862433863,0.0582010582010582,0.6931216931216931,0.3835978835978836,0.131059963355136
2001-02-28,LEN,0.9682539682539683,0.6216931216931217,0.26455026455026454,0.49206349206349204,0.160475048255419
2001-02-28,LH,0.9973544973544973,0.021164021164021163,0.24867724867724866,0.07407407407407407,-0.21312067864756226
2001-02-28,LHX,0.3492063492063492,0.8756613756613757,0.4126984126984127,0.6772486772486772,0.025322794072772346
2001-02-28,LII,0.42063492063492064,0.03439153439153439,0.2619047619047619,0.6640211640211641,-0.08885402226260966
2001-02-28,LIN,0.3968253968253968,0.3835978835978836,0.7513227513227513,0.42857142857142855,0.042656642657321685
2001-02-28,LKQ,0.24735449735449735,0.44047619047619047,0.966931216931217,0.9365079365079365,0.03765830921809984
2001-02-28,LMT,0.9047619047619048,0.14285714285714285,0.4497354497354497,0.25132275132275134,-0.007856915021417533
2001-02-28,LOW,0.5052910052910053,0.23544973544973544,0.23544973544973544,0.58994708994709,0.08365042588508129
2001-02-28,LRCX,0.03968253968253968,0.8862433862433863,0.06613756613756613,0.9312169312169312,0.1423092745652875
2001-02-28,MAR,0.7883597883597884,0.7248677248677249,0.5873015873015873,0.37566137566137564,0.0039049829567604152
2001-02-28,MTB,0.8597883597883598,0.38095238095238093,0.8624338624338624,0.06084656084656084,0.058097013926976825
2001-02-28,DGX,0.9894179894179894,0.335978835978836,0.18253968253968253,0.2751322751322751,-0.11917289899388664
2001-02-28,MAA,0.4417989417989418,0.656084656084656,0.9312169312169312,0.7275132275132276,0.06885088367783262
2001-02-28,MAS,0.5317460317460317,0.58994708994709,0.29365079365079366,0.4947089947089947,0.07060619987364433
2001-02-28,MCD,0.09259259259259259,0.4021164021164021,0.7380952380952381,0.3783068783068783,-0.05928046286702652
2001-02-28,MCHP,0.36772486772486773,0.8994708994708994,0.06878306878306878,0.8306878306878307,0.09786770777890016
2001-02-28,MCK,0.843915343915344,0.7883597883597884,0.46296296296296297,0.1746031746031746,-0.04246554576060583
2001-02-28,MCO,0.7804232804232805,0.6243386243386243,0.6957671957671958,0.5502645502645502,0.05991366469974276
2001-02-28,MDLZ,0.24735449735449735,0.44047619047619047,0.966931216931217,0.5211640211640212,0.03765830921809984
2001-02-28,MDT,0.49206349206349204,0.6772486772486772,0.6984126984126984,0.08465608465608465,-0.06863374207101006
2001-02-28,MET,0.9497354497354498,0.6984126984126984,0.48148148148148145,0.40476190476190477,0.011726274331321639
2001-02-28,MGM,0.708994708994709,0.7222222222222222,0.38095238095238093,0.47354497354497355,-0.028561784548986648
2001-02-28,MHK,0.6375661375661376,0.6693121693121693,0.49206349206349204,0.10846560846560846,-0.024779112871964583
2001-02-28,MKC,0.7063492063492064,0.1455026455026455,0.791005291005291,0.7751322751322751,0.1113364199697354
2001-02-28,MLM,0.30687830687830686,0.12962962962962962,0.5952380952380952,0.06613756613756613,-0.03307088547969498
2001-02-28,MNST,0.164021164021164,0.8201058201058201,0.3253968253968254,1.0,-0.014970390184822303
2001-02-28,MOH,0.24735449735449735,0.44047619047619047,0.966931216931217,0.4576719576719577,0.03765830921809984
2001-02-28,MOS,0.20899470899470898,0.828042328042328,0.37566137566137564,0.582010582010582,-0.06650372034670207
2001-02-28,MRK,0.35978835978835977,0.5873015873015873,0.8227513227513228,0.10582010582010581,-0.011784894588611351
2001-02-28,MS,0.5793650793650794,0.9259259259259259,0.15608465608465608,0.082010582010582,-0.1409075770822147
2001-02-28,MSFT,0.037037037037037035,0.6164021164021164,0.21693121693121692,0.28835978835978837,-0.03543503642407179
2001-02-28,MSI,0.026455026455026454,0.955026455026455,0.1349206349206349,0.05555555555555555,-0.01981513914018366
2001-02-28,MTCH,0.09788359788359788,0.018518518518518517,0.2830687830687831,0.7619047619047619,0.05357349041799416
2001-02-28,MTD,0.8492063492063492,0.8227513227513228,0.5185185185185185,0.037037037037037035,-0.05533422320535512
2001-02-28,MU,0.7592592592592593,0.9312169312169312,0.08994708994708994,0.06878306878306878,0.2512761910061552
2001-02-28,NDAQ,0.24735449735449735,0.44047619047619047,0.966931216931217,0.8544973544973545,0.03765830921809984
2001-02-28,NDSN,0.6851851851851852,0.6455026455026455,0.18783068783068782,0.5661375661375662,-0.03169317712486456
2001-02-28,NEE,0.7407407407407407,0.042328042328042326,0.7592592592592593,0.8597883597883598,-0.019989701535431816
2001-02-28,NEM,0.0873015873015873,0.11904761904761904,0.34656084656084657,0.5264550264550265,-0.003961791312374098
2001-02-28,NFLX,0.24735449735449735,0.44047619047619047,0.966931216931217,0.9973544973544973,0.03765830921809984
2001-02-28,NI,0.8095238095238095,0.18253968253968253,0.8068783068783069,0.8465608465608465,0.12463033417152278
2001-02-28,NKE,0.5158730158730159,0.9444444444444444,0.25396825396825395,0.8624338624338624,0.07317886082753397
