Date,AAPL,ABT,ADI,AMGN,AXP,BA,BAC,BAX,BMY,C,CAT,CL,CLX,CSCO,EMR,ETN,FDX,GE,GILD,GIS,GLW,GS,HON,HPQ,IBM,INTC,ITW,JNJ,JPM,KO,LLY,MDT,MET,MKC,MMM,MS,MSFT,PEP,PFE,PG,PNC,QCOM,SYY,TXN,UNH,UPS,USB,WFC,WMT
2020-06-24,87.1550521850586,78.29810333251953,108.0972671508789,193.1797637939453,88.50599670410156,176.69000244140625,20.70842170715332,73.62837219238281,45.81271743774414,41.149715423583984,109.03278350830078,62.53095626831055,175.0868377685547,37.55587387084961,52.59613037109375,75.67871856689453,121.0138931274414,31.640024185180664,60.97689437866211,48.401405334472656,22.16611099243164,172.92601013183594,115.33488464355469,13.217177391052246,86.90560150146484,52.675376892089844,146.94644165039062,119.03983306884766,80.79827880859375,37.5514030456543,147.0382843017578,74.66133880615234,29.285890579223633,76.20330810546875,103.53817749023438,39.03014373779297,188.45294189453125,108.50291442871094,22.69664764404297,100.05293273925781,83.17501068115234,78.76426696777344,46.815982818603516,104.85011291503906,262.4621887207031,86.76656341552734,28.511062622070312,22.834253311157227,37.02949142456055
2020-06-25,88.31207275390625,80.37886810302734,108.66727447509766,195.3400115966797,90.702880859375,174.8800048828125,21.49989128112793,76.18173217773438,46.14585494995117,42.6641845703125,111.39994049072266,63.06052017211914,177.47329711914062,37.9503173828125,53.231204986572266,76.9939193725586,121.92762756347656,32.3668327331543,60.62352752685547,48.43350601196289,22.16611099243164,180.85531616210938,118.76119995117188,13.355875968933105,88.85392761230469,52.1583366394043,148.6243133544922,118.91214752197266,83.614990234375,37.786895751953125,152.49728393554688,75.09230041503906,29.953535079956055,78.97682189941406,105.20462799072266,40.55976486206055,190.8343048095703,110.05224609375,22.78830337524414,101.3162612915039,85.64501190185547,78.60523223876953,46.91835403442383,105.75494384765625,268.85174560546875,87.5748062133789,29.423540115356445,23.927017211914062,36.84788131713867
2020-06-26,85.59859466552734,79.56270599365234,106.64955139160156,193.45394897460938,86.59645080566406,170.00999450683594,20.134403228759766,75.27110290527344,45.63822937011719,40.1535758972168,109.32756042480469,62.088233947753906,177.78712463378906,38.86508560180664,52.80781936645508,77.02094268798828,117.08511352539062,31.44483757019043,59.884727478027344,47.53437423706055,21.822580337524414,165.21495056152344,115.21817016601562,13.551688194274902,87.48042297363281,51.25798034667969,145.89454650878906,117.32852935791016,79.03138732910156,36.64311599731445,152.46923828125,75.0162582397461,28.906728744506836,77.96383666992188,103.74225616455078,39.113277435302734,187.01455688476562,107.97529602050781,22.590879440307617,99.03022766113281,81.203857421875,77.7746353149414,44.615089416503906,104.32582092285156,260.37469482421875,85.0391616821289,27.88470458984375,22.152374267578125,36.420021057128906
2020-06-29,87.5713882446289,79.83177947998047,107.67198944091797,192.39048767089844,87.6161117553711,194.49000549316406,20.343135833740234,75.1996841430664,45.844451904296875,40.728580474853516,111.88231658935547,62.87821960449219,179.66986083984375,38.73080062866211,54.139705657958984,78.29112243652344,121.10856628417969,32.99766159057617,59.876678466796875,48.762664794921875,22.054462432861328,168.9525146484375,119.41142272949219,13.97594165802002,89.39140319824219,51.94438552856445,149.0880126953125,118.37571716308594,79.38136291503906,37.30752182006836,152.3662109375,76.27542114257812,29.318859100341797,79.34840393066406,105.81681060791016,39.27122497558594,189.02444458007812,109.77587890625,23.01393699645996,101.11859893798828,82.7325210571289,78.6493911743164,46.42357635498047,105.50971221923828,262.9885559082031,86.75070190429688,28.44019889831543,22.467092514038086,36.64780807495117
2020-06-30,88.30239868164062,82.00224304199219,110.96548461914062,195.9630889892578,88.24642944335938,183.3000030517578,20.65624237060547,76.86919403076172,46.63761520385742,41.38459014892578,112.9989013671875,63.5987548828125,181.14797973632812,39.142032623291016,54.7130241394043,78.8045654296875,126.21214294433594,33.143245697021484,61.78799819946289,49.49322509765625,22.243404388427734,172.57667541503906,120.53682708740234,14.22070598602295,90.15283203125,53.335044860839844,152.98147583007812,119.72946166992188,80.2861328125,37.57664489746094,153.73330688476562,77.4922866821289,30.101900100708008,79.36165618896484,106.10250091552734,40.15241622924805,193.8538818359375,110.76409149169922,23.056236267089844,102.76009368896484,84.64734649658203,80.59333038330078,46.62831497192383,107.37010955810547,267.6990051269531,88.0977783203125,28.807931900024414,22.379669189453125,36.86943054199219
2020-07-01,88.13536834716797,82.19058227539062,108.91158294677734,211.96517944335938,87.57601165771484,180.32000732421875,20.230070114135742,77.9494857788086,47.137290954589844,40.77716827392578,112.60588073730469,63.399078369140625,181.31314086914062,38.655277252197266,53.9897575378418,78.46226501464844,141.00978088378906,32.70650863647461,61.08129119873047,48.5137825012207,22.037294387817383,172.53298950195312,120.13668060302734,13.869880676269531,88.4881591796875,52.4257698059082,150.8728485107422,119.51659393310547,79.60327911376953,37.694374084472656,152.90927124023438,78.0162353515625,29.269397735595703,79.4014663696289,105.72157287597656,39.57881164550781,194.9874267578125,110.84783172607422,23.78952407836914,103.11245727539062,82.7325210571289,79.32978057861328,46.189632415771484,105.53507995605469,270.22216796875,90.66513061523438,28.150720596313477,21.93382453918457,36.84172058105469
2020-07-02,88.13536834716797,82.71976470947266,109.69877624511719,214.5574493408203,87.83671569824219,180.80999755859375,20.256162643432617,77.86019897460938,47.26517105102539,40.93915557861328,114.08871459960938,63.61613464355469,183.45184326171875,38.59606170654297,54.377864837646484,79.48922729492188,139.94761657714844,33.09471893310547,61.314170837402344,49.356746673583984,22.329288482666016,172.38453674316406,120.89529418945312,13.926986694335938,89.35408020019531,52.71103286743164,152.7627410888672,120.0188980102539,79.86183166503906,37.744850158691406,153.4429931640625,78.72610473632812,29.38479995727539,80.6132583618164,106.81671905517578,39.72845458984375,196.47341918945312,111.25822448730469,24.33244514465332,103.88593292236328,82.1854019165039,81.176513671875,46.499305725097656,106.38917541503906,270.7032775878906,90.61759948730469,28.08029556274414,22.152374267578125,36.6939811706543
2020-07-06,90.49299621582031,83.38345336914062,111.85220336914062,212.904052734375,89.93184661865234,187.91000366210938,20.57796859741211,78.66371154785156,48.104339599609375,42.08917999267578,115.6161880493164,63.763710021972656,182.8407745361328,39.2642822265625,55.136409759521484,80.06572723388672,140.6587371826172,33.96818542480469,61.643436431884766,49.92673873901367,23.033517837524414,181.08233642578125,122.72932434082031,14.245182037353516,89.71986389160156,53.07652282714844,155.43997192382812,121.73017120361328,81.87865447998047,38.039207458496094,156.27081298828125,78.76835632324219,30.571731567382812,80.59552001953125,107.53767395019531,40.5847053527832,200.70272827148438,111.63508605957031,24.33244514465332,104.53047943115234,83.15087890625,82.10430908203125,46.24124526977539,109.53492736816406,274.8328857421875,91.40995788574219,28.81575584411621,22.28350830078125,36.59547805786133
2020-07-07,90.21221923828125,82.926025390625,110.94740295410156,210.3284454345703,86.60758972167969,178.8800048828125,20.01263427734375,76.33352661132812,48.184261322021484,40.752872467041016,113.62419128417969,64.21514892578125,184.81434631347656,38.59606170654297,53.64575958251953,78.73250579833984,142.7019500732422,32.803565979003906,61.370391845703125,50.56095886230469,22.750106811523438,174.09619140625,120.8536605834961,13.568004608154297,87.77154541015625,51.98005294799805,153.40139770507812,121.6195297241211,79.56880187988281,38.02238082885742,156.13975524902344,77.4669418334961,29.689781188964844,81.29240417480469,105.30667877197266,39.479061126708984,198.3689727783203,111.8611831665039,23.993999481201172,105.03752899169922,80.22229766845703,81.41506958007812,45.604740142822266,108.74849700927734,269.2419128417969,90.68888854980469,27.837759017944336,21.383075714111328,39.0764274597168
2020-07-08,92.31327819824219,83.03365325927734,111.16455078125,209.0323028564453,86.5051498413086,180.0800018310547,20.090909957885742,75.15504455566406,47.60083770751953,41.206417083740234,114.4549560546875,64.66655731201172,186.26768493652344,38.748321533203125,53.883914947509766,78.67845916748047,142.71995544433594,33.28882598876953,60.71989822387695,50.528839111328125,22.741518020629883,176.6199188232422,121.3704833984375,13.665910720825195,87.8685531616211,52.24748229980469,152.51776123046875,121.97710418701172,80.41344451904297,37.904640197753906,158.3683624267578,77.41622161865234,30.307971954345703,81.51435089111328,105.1434326171875,40.659523010253906,202.731689453125,112.4055404663086,23.79657745361328,105.61333465576172,80.56825256347656,82.64327239990234,45.68216323852539,109.30660247802734,270.7939758300781,90.70475006103516,27.782983779907227,21.461750030517578,38.30381774902344
2020-07-09,92.71024322509766,84.0112533569336,112.36795806884766,209.09046936035156,84.33554077148438,173.27999877929688,19.803903579711914,76.50316619873047,46.44198989868164,40.04829406738281,112.31107330322266,63.65085983276367,189.51295471191406,39.501121520996094,52.45500946044922,77.14704132080078,140.18165588378906,31.930095672607422,59.997154235839844,50.60975646972656,22.76728630065918,171.88681030273438,117.85250854492188,13.388511657714844,86.37559509277344,52.07810592651367,151.61659240722656,121.31300354003906,78.67245483398438,36.92906188964844,155.85887145996094,76.16553497314453,29.170486450195312,81.6075439453125,103.01444244384766,39.49568557739258,204.15098571777344,111.14097595214844,23.592105865478516,105.260986328125,79.5303726196289,82.39588165283203,43.85005187988281,110.2959976196289,264.2591857910156,90.68888854980469,26.773696899414062,21.01590919494629,39.32267379760742
2020-07-10,92.8724136352539,83.44620513916016,112.64842987060547,206.91363525390625,86.81243896484375,178.44000244140625,20.891067504882812,76.09248352050781,45.898529052734375,42.639888763427734,114.3477554321289,63.963382720947266,189.72767639160156,39.467288970947266,52.71961975097656,77.86771392822266,142.7469482421875,32.46387481689453,61.29009246826172,51.41885757446289,22.90469741821289,179.51046752929688,118.75286102294922,13.861719131469727,88.3463363647461,53.067596435546875,152.290283203125,121.21083068847656,82.97325897216797,37.971927642822266,152.96551513671875,76.74018859863281,30.44808578491211,82.52195739746094,103.96671295166016,41.399391174316406,203.53182983398438,112.60653686523438,23.852981567382812,106.47277069091797,81.74290466308594,81.74201202392578,44.99404525756836,110.38056182861328,264.3227844238281,91.18016052246094,28.510616302490234,22.266019821166992,40.22455978393555
2020-07-13,92.44397735595703,83.49107360839844,106.08858489990234,207.7444610595703,87.1197509765625,175.64999389648438,21.038925170898438,74.51225280761719,46.15427017211914,42.27543640136719,116.63453674316406,63.772396087646484,186.40809631347656,38.84981918334961,53.65458297729492,78.75953674316406,140.6227264404297,32.51240921020508,61.57917404174805,51.42695999145508,22.947633743286133,182.40975952148438,119.61983489990234,13.935147285461426,88.98082733154297,52.220733642578125,152.92022705078125,123.62877655029297,84.16262817382812,38.056026458740234,151.7669219970703,78.3965072631836,30.835491180419922,81.19032287597656,105.29307556152344,41.748531341552734,197.24496459960938,112.9834213256836,24.825998306274414,106.61026763916016,82.61183166503906,80.69934844970703,45.10585403442383,108.93453979492188,272.01922607421875,90.14213562011719,28.81575584411621,22.21356964111328,39.867496490478516
